index,citations,year,Affiliation0,Affiliation1,Affiliation2,Affiliation3,Affiliation4,Affiliation5,Affiliation6,Affiliation7,Affiliation8,Affiliation9,citations_average
633,263,1992,"Research Specialist (retired), CS Division, UC Berkeley'",,,,,,,,,,10.115384615384615
634,44,1992,"Professor, University of California, Irvine'",,,,,,,,,,1.6923076923076923
635,37,1992,University of Cambridge',,,,,,,,,,1.4230769230769231
637,184,1992,"Professor of Bioengineering and Co-Director, Institute for Neural Computation, UC San\xc2\xa0\xe2\x80\xa6'",,,,,,,,,,7.076923076923077
638,47,1992,,,,,,,,,,,1.8076923076923077
639,8,1992,Chief Scientist and President',,"Group Leader, University of Zurich/ETH Zurich'","Professor of Electrical and Computer Engineering, University of Florida'","Associate Professor, London South Bank University'",,,,,,0.3076923076923077
640,318,1992,,,,,,,,,,,12.23076923076923
641,42,1992,,Google',,,,,,,,,1.6153846153846154
643,3,1992,,"Professor of Neurobiology and Biophysics, Bernstein Center Freiburg, University of Freiburg'","Edmond and Lily Safra Center for Brain Sciences, Director'",Hebrew University',,,,,,,0.11538461538461539
644,14,1992,,,,,,,,,,,0.5384615384615384
645,28,1992,,,,,,,,,,,1.0769230769230769
648,7,1992,,Professor of Linguistics and Cogntive Systems',Professor of Chubu University',Tokyo Institute of Technology',ATR',,,,,,0.2692307692307692
649,145,1992,,,,,,,,,,,5.576923076923077
650,2,1992,,,,,,,,,,,0.07692307692307693
651,34,1992,,,,,,,,,,,1.3076923076923077
654,9,1992,,,,,,,,,,,0.34615384615384615
656,16,1992,,,,,,,,,,,0.6153846153846154
657,16,1992,Tel Aviv University',"Chief, Cancer Data Science Lab (CDSL), NCI/NIH'","Professor of Computer Science, Ben-Gurion University / Visiting Professor,  UPenn'",,,,,,,,0.6153846153846154
658,149,1992,,,,,,,,,,,5.730769230769231
659,39,1992,,,,,,,,,,,1.5
661,4,1992,,,,,,,,,,,0.15384615384615385
662,0,1992,,,,,,,,,,,0.0
664,231,1992,,Microsoft Research',Microsoft Research',,,,,,,,8.884615384615385
669,117,1992,,,,,,,,,,,4.5
670,111,1992,UCSD',,,,,,,,,,4.269230769230769
671,122,1992,Ludwig Maximilian University of Munich / M\xc3\xbcnchen (LMU) and Siemens AG',,Numenta',,,,,,,,4.6923076923076925
672,7,1992,,,,,,,,,,,0.2692307692307692
673,24,1992,,,,,,,,,,,0.9230769230769231
674,2,1992,,,,,,,,,,,0.07692307692307693
675,643,1992,Microsoft Research',"Chief AI Scientist at Facebook & Silver Professor at the Courant Institute, New York\xc2\xa0\xe2\x80\xa6'",,,,,,,,,24.73076923076923
676,2,1992,"Principal Scientist, National ICT Australia'",,,,,,,,,,0.07692307692307693
677,6,1992,,,,,,,,,,,0.23076923076923078
680,12,1992,,,,,,,,,,,0.46153846153846156
687,3,1992,Rutgers University - Newark',"Professor, Pharmacology, Physiology & Neuroscience, Rutgers-NJMS'",,,,,,,,,0.11538461538461539
689,2,1992,Okinawa Institute of Science and Technology',,,,,,,,,,0.07692307692307693
692,58,1992,"Head of Science, UNEP-WCMC and Professor of Conservation Science, University of\xc2\xa0\xe2\x80\xa6'","University College, London, United Kingdom'",,,,,,,,,2.230769230769231
695,65,1992,Indian Institute of Technology Kanpur',,,,,,,,,,2.5
696,13,1992,,,,,,,,,,,0.5
699,19,1993,,NEC Laboratories America',,,,,,,,,0.76
703,11,1993,"Research Staff Member, IBM TJ Watson Research, Yorktown Heights, NY'",,,,,,,,,,0.44
706,8,1993,,,,,,,,,,,0.32
709,466,1993,"Professor of Computer Science, Portland State University'",,"Professor of Computer Science, Univ. of New Mexico'",,,,,,,,18.64
710,85,1993,Mose and Lilian S. Bohn Professor of Electrical Engineering',,,,,,,,,,3.4
711,3,1993,,Kochi University of Technology',,"Jerome B. Wiesner Professor of Media Arts and Sciences, Associate Director of MIT Media\xc2\xa0\xe2\x80\xa6'",Yokohama National University',,,,,,0.12
713,0,1993,,,,,,,,,,,0.0
714,3,1993,,"Professor of Physics, Racah Institute of Physics, Edmond and Lily Safra Center for Brain\xc2\xa0\xe2\x80\xa6'",,,,,,,,,0.12
715,38,1993,,Google',,,,,,,,,1.52
716,8,1993,,,,,,,,,,,0.32
720,4,1993,"Associate Prof., ECE, Gatech'",,,,,,,,,,0.16
722,20,1993,"Research Director, CNRS'",,,,,,,,,,0.8
723,15,1993,,,,,,,,,,,0.6
724,0,1993,Johns Hopkins University. Previously: California Institute of Technology; Universite de\xc2\xa0\xe2\x80\xa6',,,,,,,,,,0.0
725,117,1993,,,,,,,,,,,4.68
729,8,1993,,,,,,,,,,,0.32
730,12,1993,,,,,,,,,,,0.48
731,17,1993,,Professor of Linguistics and Cogntive Systems',ATR',,,,,,,,0.68
734,63,1993,,Abdus Salam Professor of Theoretical Physics',,,,,,,,,2.52
737,18,1993,,Neuromorphic LLC',,,,,,,,,0.72
738,7,1993,"Professor of Computer Science, Utah State University'",,,,,,,,,,0.28
740,3,1993,,,,,,,,,,,0.12
741,124,1993,Tel Aviv University',,,,,,,,,,4.96
742,7,1993,Visiana',,,,,,,,,,0.28
743,98,1993,,,,,,,,,,,3.92
744,3,1993,,,,,,,,,,,0.12
748,19,1993,,,,,,,,,,,0.76
749,0,1993,,,,,,,,,,,0.0
750,0,1993,,,,,,,,,,,0.0
751,68,1993,,,,,,,,,,,2.72
752,169,1993,,,,,,,,,,,6.76
753,449,1993,University of Cambridge',,,,,,,,,,17.96
754,682,1993,,"Professor of EECS and Professor of Statistics, University of California, Berkeley'",,,,,,,,,27.28
756,251,1993,,,,,,,,,,,10.04
757,17,1993,Okinawa Institute of Science and Technology',,,,,,,,,,0.68
758,1,1993,,,,,,,,,,,0.04
760,8,1993,,,,,,,,,,,0.32
761,0,1993,Psychology Network Pty Ltd',"Professor, Faculty of Information Technology, Macau University of Science and Technology'",,,,,,,,,0.0
763,1,1993,,,,,,,,,,,0.04
765,3,1993,,,,,,,,,,,0.12
767,633,1993,"Professor, University of Cambridge, and Chief Scientist, Uber'","Professor of EECS and Professor of Statistics, University of California, Berkeley'",,,,,,,,,25.32
771,3,1993,Tokyo Institute of Technology',,,,,,,,,,0.12
772,125,1993,,,,,,,,,,,5.0
773,26,1993,Palo Alto Research Center',,,,,,,,,,1.04
775,8,1993,,,,,,,,,,,0.32
777,3,1993,Columbia University',,,,,,,,,,0.12
778,5,1993,,,,,,,,,,,0.2
779,3,1993,Numenta',,,,,,,,,,0.12
780,19,1993,,,,,,,,,,,0.76
782,4,1993,,Linkoping University Sweden',,,,,,,,,0.16
784,34,1993,"Professor of Computer Science, EPFL, Brain Mind Institute, Ecole Polytechnique Federale\xc2\xa0\xe2\x80\xa6'",,,,,,,,,,1.36
785,0,1993,,,,,,,,,,,0.0
786,538,1993,,,,,,,,,,,21.52
787,7,1993,NEC Laboratories America',NEC Laboratories America Inc.',,,,,,,,,0.28
788,21,1993,Johns Hopkins University. Previously: California Institute of Technology; Universite de\xc2\xa0\xe2\x80\xa6',,,,,,,,,,0.84
789,13,1993,Professor of Biomedical Engineering and Neuroscience at Johns Hopkins School of\xc2\xa0\xe2\x80\xa6',,,,,,,,,,0.52
792,45,1993,"Professor, U. Montreal (Computer Sc. & Op. Res.), Mila, CIFAR, CRM, IVADO, REPARTI\xc2\xa0\xe2\x80\xa6'","Professor of Computer Science, Universit\xc3\xa0 di Firenze'",,,,,,,,,1.8
793,52,1993,,,University of Massachusetts',,,,,,,,2.08
794,0,1993,,,,,,,,,,,0.0
795,42,1993,,,,,,,,,,,1.68
797,21,1993,Mose and Lilian S. Bohn Professor of Electrical Engineering',,stanford university',,,,,,,,0.84
798,3,1993,,,,,,,,,,,0.12
800,143,1993,Ludwig Maximilian University of Munich / M\xc3\xbcnchen (LMU) and Siemens AG',Numenta',,,,,,,,,5.72
801,16,1993,,,,,,,,,,,0.64
802,9,1993,,Tokyo Institute of Technology',Professor of Linguistics and Cogntive Systems',ATR',,,,,,,0.36
803,22,1993,,,,,,,,,,,0.88
806,8,1993,,,,,,,,,,,0.32
807,10,1993,"Principal Scientist, National ICT Australia'",,,,,,,,,,0.4
808,97,1993,"Google Research, NY'",,"Professor, Northwestern University'",,,,,,,,3.88
809,1,1993,,,,,,,,,,,0.04
810,16,1993,,,,,,,,,,,0.64
813,14,1993,,,,,,,,,,,0.56
815,377,1993,"Google, Inc.'",,,,,,,,,,15.08
816,6,1993,,"Professor of mathematics, University of Memphis'",,,,,,,,,0.24
817,15,1993,,"Professor of Computer Science, ETH Zurich'",,,,,,,,,0.6
818,4,1993,,,,,,,,,,,0.16
820,1,1993,,,,,,,,,,,0.04
822,116,1993,University of Padova',,,,,,,,,,4.64
823,2,1993,,Chief Scientist and President',,,,,,,,,0.08
824,12,1993,"Dept. of Neurobiology and Behavior, Cornell Univ'","ISTerre, Universit\xc3\xa9 de Savoie'",,,,,,,,,0.48
826,56,1993,,,,,,,,,,,2.24
827,12,1993,,,,,,,,,,,0.48
828,707,1993,,,,,,,,,,,28.28
830,7,1993,Tel Aviv University',"Chief, Cancer Data Science Lab (CDSL), NCI/NIH'",,,,,,,,,0.28
831,33,1993,"Professor of Statistics, University of Wisconsin-Madison'",,"Professor of Statistics, Purdue University'",,,,,,,,1.32
832,0,1993,,,,,,,,,,,0.0
835,2,1993,,,,,,,,,,,0.08
836,2,1993,,,,,,,,,,,0.08
838,52,1993,,,,,,,,,,,2.08
840,174,1993,,,,,,,,,,,6.96
841,944,1993,,Princeton University',,,,,,,,,37.76
842,79,1993,,"Emeritus Professor of Physics, Tel Aviv University'",,,,,,,,,3.16
843,94,1993,,,,,,,,,,,3.76
845,3,1993,,University of Queensland and ARC Centre of Excellence for the Dynamics of Language',,,,,,,,,0.12
846,87,1993,,,,,,,,,,,3.48
848,2,1993,,,,,,,,,,,0.08
851,1,1993,,,,,,,,,,,0.04
852,0,1993,Tel-Aviv University',,,,,,,,,,0.0
853,19,1993,,"Professor of Computer Science, University of California Irvine'",,,,,,,,,0.76
854,1,1993,Rutgers University - Newark',,,,,,,,,,0.04
855,326,1993,,University of Cambridge',,,,,,,,,13.04
858,267,1994,"Professor, Computer Science, University of California Irvine'",,"Principal Member of Technical Staff, Jet Propulsion Laboratory'","Allen E. Puckett Professor, California Institute of Technology'","Professor, University of California, Irvine'",,,,,,11.125
859,17,1994,"CEO and Founder, Windale Technologies, Australia'","Professor, Faculty of Information Technology, Macau University of Science and Technology'",,,,,,,,,0.7083333333333334
861,1,1994,,,,,,,,,,,0.041666666666666664
862,44,1994,,,,,,,,,,,1.8333333333333333
863,102,1994,Okinawa Institute of Science and Technology',,,,,,,,,,4.25
865,1,1994,,,,,,,,,,,0.041666666666666664
866,26,1994,,,,,,,,,,,1.0833333333333333
867,15,1994,,,,,,,,,,,0.625
870,2,1994,Senior Research Engineer',"Professor Emeritus, School of ECE & Dept. of Statistical Sciences, Cornell University;\xc2\xa0\xe2\x80\xa6'",,,,,,,,,0.08333333333333333
873,87,1994,,,,,,,,,,,3.625
874,675,1994,,University of Cambridge',,,,,,,,,28.125
876,3,1994,SRI International',,,,,,,,,,0.125
877,11,1994,,,,,,,,,,,0.4583333333333333
878,7,1994,"Principal Scientist, National ICT Australia'",,,,,,,,,,0.2916666666666667
880,17,1994,,,,,,,,,,,0.7083333333333334
882,31,1994,,,,BBN Technologies',,,,,,,1.2916666666666667
884,6,1994,Graz University of Technology',,,,,,,,,,0.25
888,47,1994,,,,,,,,,,,1.9583333333333333
889,59,1994,,,,,,,,,,,2.4583333333333335
890,17,1994,,,,,,,,,,,0.7083333333333334
892,8,1994,,,,,,,,,,,0.3333333333333333
893,23,1994,"Professor of Computer Science, UC Berkeley'",,,,,,,,,,0.9583333333333334
894,101,1994,,Google',,,,,,,,,4.208333333333333
899,60,1994,,,,,,,,,,,2.5
900,17,1994,,,,,,,,,,,0.7083333333333334
902,473,1994,,"Professor, U. Montreal (Computer Sc. & Op. Res.), Mila, CIFAR, CRM, IVADO, REPARTI\xc2\xa0\xe2\x80\xa6'",,,,,,,,,19.708333333333332
904,13,1994,,,,,,,,,,,0.5416666666666666
905,30,1994,Professor of Statistical Mechanics',Aston University',,,,,,,,,1.25
907,50,1994,"Professor of Psychology, Washington University, Saint Louis'","Professor of Psychology, Co-Director of Princeton Neuroscience Institute, Princeton\xc2\xa0\xe2\x80\xa6'",,,,,,,,,2.0833333333333335
910,12,1994,,,,,,,,,,,0.5
912,2,1994,Biomathematics and Statistics Scotland',Aston University',,,,,,,,,0.08333333333333333
913,5,1994,,,,,,,,,,,0.20833333333333334
916,23,1994,"Google, Inc.'",,,,,,,,,,0.9583333333333334
917,11,1994,,,,,,,,,,,0.4583333333333333
918,9,1994,,,,,,,,,,,0.375
919,351,1994,,,,,,,,,,,14.625
920,17,1994,"Professor, U. Montreal (Computer Sc. & Op. Res.), Mila, CIFAR, CRM, IVADO, REPARTI\xc2\xa0\xe2\x80\xa6'","Professor of Computer Science, Universit\xc3\xa0 di Firenze'",,,,,,,,,0.7083333333333334
922,11,1994,,,,,,,,,,,0.4583333333333333
924,315,1994,,"Assistant Professor in Residence, Department of Genetics and Developmental Biology\xc2\xa0\xe2\x80\xa6'",,,,,,,,,13.125
925,160,1994,university of aberdeen',,,,,,,,,,6.666666666666667
927,8,1994,university of rochester',Senior researcher (DR) at CNRS (IAP and IH\xc3\x89S)',,,,,,,,,0.3333333333333333
928,2024,1994,"Department of Biology, University of Copenhagen'",,,,,,,,,,84.33333333333333
929,0,1994,,"Professor of Psychology, Cornell University'","Professor of Brain Research, Neurobiology Department, Weizmann Institute of Science'",,,,,,,,0.0
930,7,1994,,,,,,,,,,,0.2916666666666667
932,228,1994,Stanford',"Engelhardt Institute of Molecular Biology, Russian Academy of Sciences'",,,,,,,,,9.5
933,25,1994,,,,,,,,,,,1.0416666666666667
934,0,1994,"Chief, Cancer Data Science Lab (CDSL), NCI/NIH'",,,,,,,,,,0.0
937,172,1994,,,,,,,,,,,7.166666666666667
938,1,1994,,,,,,,,,,,0.041666666666666664
940,59,1994,university of rochester',,,,,,,,,,2.4583333333333335
942,1,1994,"Professor, Korea advanced Institute of Science and Technology'",,,,,,,,,,0.041666666666666664
943,27,1994,,,,,,,,,,,1.125
946,6,1994,,"Professor of Physics, University of Illinois at Urbana-Champaign'",,,,,,,,,0.25
947,121,1994,,,,,,,,,,,5.041666666666667
949,1,1994,"Professor of Computer Science and Engineering, Ohio State University'",,,,,,,,,,0.041666666666666664
950,16,1994,,,,,,,,,,,0.6666666666666666
951,0,1994,"professeur d'informatique, Universit\xc3\xa9 Laval""",,,,,,,,,,0.0
952,8,1994,Google AI Perception',,,,,,,,,,0.3333333333333333
954,7,1994,Blackrock',,,,,,,,,,0.2916666666666667
955,17,1994,Bruno Kessler Foundation (FBK)',Fondazione Bruno Kessler',,,,,,,,,0.7083333333333334
957,120,1994,,"Professor of EECS and Professor of Statistics, University of California, Berkeley'",,,,,,,,,5.0
960,75,1994,,,,,,,,,,,3.125
961,63,1994,,,,,,,,,,,2.625
962,5,1994,"Professor f\xc3\xbcr Informatik, Universit\xc3\xa4t Bremen, TZI'",,,,,,,,,,0.20833333333333334
967,42,1994,,,,,,,,,,,1.75
970,14,1994,"Professor of Electrical and Computer Engineering, Franklin W. Olin College of Engineering'",,,,,,,,,,0.5833333333333334
971,224,1994,Stanford',,,,,,,,,,9.333333333333334
972,213,1994,Stanford',,,,,,,,,,8.875
973,34,1994,,,,,,,,,,,1.4166666666666667
974,6,1994,,,,,,,,,,,0.25
975,42,1994,Professor of Biomedical Engineering and Neuroscience at Johns Hopkins School of\xc2\xa0\xe2\x80\xa6',,,,,,,,,,1.75
977,20,1994,,,,,,,,,,,0.8333333333333334
980,3,1994,Johns Hopkins Bloomberg School of Public Health',"Professor Electrical and Computer Engineering, Johns Hopkins University'",,,,,,,,,0.125
981,11,1994,University of Padova',,,,,,,,,,0.4583333333333333
982,3,1994,,Chief Scientist and President',Professor of Computational Neuroscience',,,,,,,,0.125
986,35,1994,"Professor of Computer Science, ETH Zurich'",,,,,,,,,,1.4583333333333333
988,71,1994,"Professor of Electrical and Computer Engineering, University of British Columbia'",,,,,,,,,,2.9583333333333335
989,11,1994,University Pompeu Fabra - Center for Brain and Cognition - ICREA',,,,,,,,,,0.4583333333333333
990,134,1994,,,"Professor of Electrical and Computer Engineering, Franklin W. Olin College of Engineering'",,,,,,,,5.583333333333333
992,7,1994,"Professor, University of Cambridge, and Chief Scientist, Uber'",,"Professor of EECS and Professor of Statistics, University of California, Berkeley'",,,,,,,,0.2916666666666667
993,1990,1994,Not affiliated with a scientific institution',,,,,,,,,,82.91666666666667
997,0,1995,UCL',,,,,,,,,,0.0
998,1,1995,"Department of Psychology and Maryland Neuroimaging Center, University of Maryland\xc2\xa0\xe2\x80\xa6'",,,,,,,,,,0.043478260869565216
999,4,1995,,,University of New Mexico',,,,,,,,0.17391304347826086
1000,55,1995,The Institute of Statistical Mathematics',,,,,,,,,,2.391304347826087
1001,14,1995,"Professor of Computer Science and Engineering, Texas A&M University'",,"Professor of Computer Science, the University of Texas at Austin'",,,,,,,,0.6086956521739131
1002,928,1995,,"Professor of Machine Learning, University of Cambridge'",,,,,,,,,40.34782608695652
1003,181,1995,,,,,,,,,,,7.869565217391305
1004,2,1995,,"Professor of Neurobiology, Hebrew University'",Chief Scientist and President',,,,,,,,0.08695652173913043
1005,59,1995,,,,,,,,,,,2.5652173913043477
1007,10,1995,,"Gordon and Betty Moore Professor, Caltech'",,,,,,,,,0.43478260869565216
1009,10,1995,,,,,,,,,,,0.43478260869565216
1010,13,1995,,,,,,,,,,,0.5652173913043478
1013,0,1995,,,,,,,,,,,0.0
1014,514,1995,"Staff Research Scientist, Google'","Google, Inc.'",Carnegie Mellon University',,,,,,,,22.347826086956523
1015,27,1995,Google',"Professor, Faculty of Information Technology, Macau University of Science and Technology'","CEO and Founder, Windale Technologies, Australia'",,,,,,,,1.173913043478261
1016,13,1995,,UC Berkeley',"Research Staff Member, IBM TJ Watson Research Center, Yorktown Heights, NY, USA'",,,ICSI',,,,,0.5652173913043478
1018,13,1995,,"Professor of Bioengineering and Co-Director, Institute for Neural Computation, UC San\xc2\xa0\xe2\x80\xa6'",,,,,,,,,0.5652173913043478
1020,92,1995,,Ludwig Maximilian University of Munich / M\xc3\xbcnchen (LMU) and Siemens AG',,,,,,,,,4.0
1024,1,1995,,,,,,,,,,,0.043478260869565216
1030,90,1995,,Waseda University',"Professor for Machine Learning, TU Berlin, Germany and Korea University, Seoul, Korea\xc2\xa0\xe2\x80\xa6'",,,,,,,,3.9130434782608696
1031,17,1995,Professor of Biomedical Engineering and Neuroscience',,,,,,,,,,0.7391304347826086
1032,19,1995,Johns Hopkins University',"Professor of Electrical and Systems Engineering, University of Pennsylvania'","Professor of Computer Science, University Kaiserslautern'",,,,,,,,0.8260869565217391
1036,0,1995,,,,,,,,,,,0.0
1040,103,1995,Okinawa Institute of Science and Technology',,,,,,,,,,4.478260869565218
1041,1,1995,,,,,,,,,,,0.043478260869565216
1042,57,1995,"Professor, University of Southern California'",,,,,,,,,,2.4782608695652173
1043,143,1995,,,,,,,,,,,6.217391304347826
1044,18,1995,,"Dept of Computer Science and Applied Mathematics, Weizmann Institute'",,,,,,,,,0.782608695652174
1045,14,1995,,,"Professor of Neuroinformatics, Bielefeld University'",,,,,,,,0.6086956521739131
1047,1237,1995,"DeepMind and Dept of Computing Science, University of Alberta'",,,,,,,,,,53.78260869565217
1048,17,1995,"Professor of Computer Engineering, Bogazici University, Istanbul'",,,,,,,,,,0.7391304347826086
1049,103,1995,,,,,,,,,,,4.478260869565218
1051,36,1995,Indian Institute of Technology Kanpur',,,,,,,,,,1.565217391304348
1053,160,1995,,,,,,,,,,,6.956521739130435
1055,42,1995,,,Weizmann Institute of Science',,,,,,,,1.826086956521739
1056,542,1995,Stanford',,,,,,,,,,23.565217391304348
1059,15,1995,,,"Professor of mathematics, University of Memphis'","Professor of Computer Science and Bioinformatics, The University of Memphis'",,,,,,,0.6521739130434783
1060,131,1995,MIT',,,,,,,,,,5.695652173913044
1064,61,1995,,,,,,,,,,,2.652173913043478
1065,8,1995,Stanford University',,,,,,,,,,0.34782608695652173
1066,265,1995,,"Professor of EECS and Professor of Statistics, University of California, Berkeley'",,,,,,,,,11.521739130434783
1068,30,1995,,,,,,,,,,,1.3043478260869565
1071,1,1995,,,,"Principal Scientist, National ICT Australia'",,,,,,,0.043478260869565216
1072,23,1995,"Professor of Machine Learning, University of Cambridge'",,,,,,,,,,1.0
1073,0,1995,,,,,,,,,,,0.0
1074,202,1995,,"Professor, U. Montreal (Computer Sc. & Op. Res.), Mila, CIFAR, CRM, IVADO, REPARTI\xc2\xa0\xe2\x80\xa6'",,,,,,,,,8.782608695652174
1075,0,1995,,,,,,,,,,,0.0
1077,1070,1995,"Professor of Statistics, Stanford University'","Professor of Biomedical Data Sciences, and  of  Statistics, Stanford University'",,,,,,,,,46.52173913043478
1079,42,1995,,,,,,,,,,,1.826086956521739
1080,19,1995,"Professor of Signal and Information Processing, University of Sheffield'",,,,,,,,,,0.8260869565217391
1081,4,1995,,,,,,,,,,,0.17391304347826086
1083,20,1995,"Institute of Neuroinformatics, University of Zurich and ETH Zurich'",,Chief Scientist and President',,,,,,,,0.8695652173913043
1084,62,1995,,,,,,,,,,,2.6956521739130435
1086,11,1995,,,,,,,,,,,0.4782608695652174
1087,1749,1995,"Director, Swartz Center for Computational Neuroscience, Institute for Neural Computation\xc2\xa0\xe2\x80\xa6'",,"Univ of California San Diego, National Chiao Tung University, Taiwan, and Tianjing\xc2\xa0\xe2\x80\xa6'",,,,,,,,76.04347826086956
1088,160,1995,,"Google, Inc.'","E. Fredkin University Professor of Machine Learning, Carnegie Mellon University'",,,,,,,,6.956521739130435
